Date,Open,High,Low,Close,Volume
2014-07-02,0.6964,1.0586,0.6964,1.0586,557564
2014-07-03,1.1143,1.5414,1.1143,1.4857,374054
2014-07-04,1.6157,1.7736,1.3371,1.3371,262561
2014-07-07,1.3371,1.5507,1.2164,1.4764,125112
2014-07-08,1.5229,1.7457,1.4486,1.625,59629
2014-07-09,1.625,2.21,1.625,2.08,367169
2014-07-10,2.4143,2.8971,2.2936,2.8971,427797
2014-07-11,2.9064,3.1757,2.3679,2.4236,287782
2014-07-14,2.5071,2.7207,2.1357,2.5257,242470
2014-07-15,2.5536,2.6279,2.34,2.5071,210970
2014-07-16,2.5071,2.6186,2.3029,2.3586,206884
2014-07-17,2.3214,2.3679,1.9036,1.9593,203848
2014-07-18,1.9964,2.1914,1.6064,2.0429,276246
2014-07-21,2.1171,2.9436,2.1171,2.9157,615122
2014-07-22,2.7857,2.8229,2.1357,2.1357,697887
2014-07-23,2.1357,2.3493,2.0893,2.1821,277564
2014-07-24,2.1821,2.2471,1.95,1.9871,180687
2014-07-25,2.0614,2.3957,1.9686,2.3121,473065
2014-07-28,2.2936,2.5721,2.1821,2.405,268663
2014-07-29,2.2936,2.3029,2.0429,2.0521,271017
2014-07-30,2.0893,2.1264,1.9036,1.95,197680
2014-07-31,1.9686,2.0614,1.8943,1.9314,130772
2014-08-01,1.9314,2.2379,1.8664,2.0614,555713
2014-08-04,2.1264,2.1357,1.8571,1.9221,377600
2014-08-05,1.9221,2.08,1.8479,1.8757,414726
2014-08-06,1.8757,1.9036,1.7736,1.8757,71129
2014-08-07,1.8664,1.9221,1.8571,1.8943,104707
2014-08-08,1.8757,1.9314,1.8571,1.9314,117309
2014-08-11,1.9314,2.0429,1.9129,1.9686,98617
2014-08-12,2.1821,2.34,2.1357,2.21,500663
2014-08-13,2.3493,2.4607,2.2564,2.3029,265903
2014-08-14,2.3586,2.3586,2.1543,2.2471,242244
2014-08-18,2.2286,2.2286,1.9129,1.95,205120
2014-08-19,1.9593,2.0243,1.8664,1.8757,172519
2014-08-20,1.885,1.9129,1.8571,1.8571,132358
2014-08-21,1.8757,1.9407,1.8479,1.8571,439405
2014-08-22,1.8943,1.9036,1.8571,1.8664,236956
2014-08-25,1.885,1.9129,1.8571,1.9129,101946
2014-08-26,1.5414,1.625,1.3186,1.365,504248
2014-08-27,1.3743,1.3743,1.3464,1.365,110062
2014-08-28,1.3929,1.3929,1.2814,1.3,202767
2014-08-29,1.2907,1.365,1.1886,1.365,108892
2014-09-01,1.3929,1.6807,1.3929,1.6436,127633
2014-09-02,1.6807,1.8014,1.625,1.625,42460
2014-09-03,1.7457,1.8107,1.6807,1.7921,98650
2014-09-04,1.8107,1.8107,1.7829,1.8107,36381
2014-09-05,1.8107,1.82,1.7086,1.82,294313
2014-09-08,1.7736,1.82,1.755,1.8107,157024
2014-09-09,1.8479,1.8479,1.82,1.8386,87061
2014-09-10,1.95,2.3307,1.8664,2.3307,120919
2014-09-11,2.7857,3.0179,2.145,2.145,654133
2014-09-12,2.2379,2.3214,2.0893,2.2193,83962
2014-09-15,2.3029,2.34,2.1914,2.3029,71595
2014-09-16,2.275,2.2936,2.1914,2.2379,61730
2014-09-17,2.2193,2.2193,2.1729,2.1821,74712
2014-09-18,2.1821,2.2007,2.0614,2.1357,70645
2014-09-19,2.0893,2.145,2.0521,2.0893,104383
2014-09-22,2.0986,2.1543,2.0707,2.1543,98670
2014-09-23,2.0521,2.2193,2.0521,2.21,67825
2014-09-24,2.21,2.21,2.1729,2.1914,66568
2014-09-25,2.1729,2.2007,2.1264,2.1821,70761
2014-09-26,2.1264,2.2007,2.0893,2.1821,73287
2014-09-29,2.1821,2.1821,2.08,2.1543,59705
2014-09-30,2.1357,2.145,2.0986,2.0986,74495
2014-10-01,2.0986,2.1821,2.08,2.1543,74676
2014-10-02,2.1357,2.1821,2.0707,2.1821,89514
2014-10-03,2.1821,2.2193,2.1079,2.1729,157336
2014-10-06,2.145,2.1729,2.0893,2.1171,99735
2014-10-07,2.0986,2.1821,2.0893,2.1357,130280
2014-10-08,2.1171,2.1543,2.1171,2.1171,106037
2014-10-09,2.1171,2.1357,2.0893,2.1264,115659
2014-10-10,2.1357,2.1357,2.1171,2.1357,248035
2014-10-13,2.0893,2.145,1.95,2.0986,83046
2014-10-14,2.0986,2.1636,2.0893,2.1357,103294
2014-10-15,2.1264,2.145,2.0893,2.0986,91892
2014-10-16,2.1079,2.1079,2.0986,2.0986,84327
2014-10-17,2.0986,2.1264,2.08,2.1264,110166
2014-10-20,2.1264,2.1821,2.0893,2.145,121694
2014-10-21,2.1171,2.1821,2.0986,2.0986,131431
2014-10-22,2.0986,2.1729,2.0986,2.145,125230
2014-10-23,2.1171,2.1543,2.0986,2.1264,98996
2014-10-24,2.1357,2.145,2.0986,2.1079,114298
2014-10-27,2.1079,2.1357,2.1079,2.1357,144724
2014-10-28,2.1171,2.1543,2.0986,2.1264,143281
2014-10-29,2.1079,2.145,2.0986,2.145,141800
2014-10-30,2.1264,2.1636,2.0986,2.0986,174916
2014-10-31,2.1171,2.1357,2.0986,2.1264,125295
2014-11-03,2.1171,2.1357,2.0893,2.1171,101954
2014-11-04,2.1357,2.1357,2.0521,2.08,113891
2014-11-05,2.1171,2.1171,2.0707,2.08,95118
2014-11-06,2.0893,2.1914,1.9314,2.1914,177201
2014-11-07,2.2286,2.5164,2.145,2.4979,287566
2014-11-10,2.5071,2.665,2.4793,2.5907,318719
2014-11-12,2.6,2.7021,2.5443,2.6836,141610
2014-11-13,2.7021,2.8786,2.7021,2.8507,356081
2014-11-14,2.8414,3.4636,2.8229,3.4171,686450
2014-11-17,3.4171,3.8907,2.8321,2.9436,356667
2014-11-18,2.925,3.1386,2.6,2.7207,139847
2014-11-19,2.7579,2.795,2.73,2.7393,106490
2014-11-20,2.7671,3.0086,2.73,3.0086,214492
2014-11-21,3.0086,3.0736,2.7021,2.8414,182633
2014-11-24,2.9621,2.9621,2.2657,2.2657,428151
2014-11-25,2.3214,2.3214,1.4857,1.5693,1306413
2014-11-26,1.6714,1.6714,1.105,1.17,2152390
2014-11-27,1.1979,1.2907,1.0307,1.2164,676388
2014-11-28,1.2721,1.3186,1.1886,1.3,315645
2014-12-01,1.3836,1.3836,1.0121,1.0586,1211391
2014-12-02,1.105,1.105,0.6964,0.6964,5782563
2014-12-03,0.7057,0.7057,0.5664,0.5943,2741102
2014-12-04,0.5943,0.7429,0.5943,0.7336,2025587
2014-12-05,0.7336,0.78,0.5943,0.5943,4964223
2014-12-08,0.5757,0.6314,0.5571,0.5757,1554800
2014-12-09,0.585,0.6221,0.5293,0.5943,1597832
2014-12-10,0.585,0.6221,0.5757,0.6036,1712786
2014-12-11,0.6036,0.6221,0.5757,0.5943,1981254
2014-12-12,0.5943,0.5943,0.5757,0.585,1396000
2014-12-15,0.5943,0.6407,0.5757,0.6129,1566850
2014-12-16,0.6221,0.6779,0.6221,0.6407,2153423
2014-12-17,0.6593,0.6593,0.6036,0.6314,2064854
2014-12-18,0.65,0.65,0.6221,0.6221,1129656
2014-12-19,0.6221,0.6314,0.5943,0.5943,1068652
2014-12-22,0.5943,0.6407,0.5943,0.6036,6557525
2014-12-23,0.6129,0.6129,0.585,0.5943,3189715
2014-12-29,0.6036,0.65,0.5943,0.6036,1312345
2014-12-30,0.6129,0.6129,0.585,0.6036,602222
2015-01-02,0.6129,0.6129,0.5757,0.585,558008
2015-01-05,0.585,0.5943,0.5479,0.5664,1918990
2015-01-07,0.5664,0.585,0.5571,0.5664,851600
2015-01-08,0.5664,0.5943,0.5664,0.585,817676
2015-01-09,0.585,0.6221,0.5571,0.5664,2000319
2015-01-12,0.5757,0.5943,0.5571,0.5757,879817
2015-01-13,0.5757,0.5943,0.5571,0.5664,1124692
2015-01-14,0.5664,0.5757,0.5571,0.5664,1278103
2015-01-15,0.5757,0.6036,0.5664,0.5664,1839463
2015-01-16,0.5757,0.6221,0.5664,0.6129,2420381
2015-01-19,0.6407,0.6871,0.585,0.6036,4133202
2015-01-20,0.6036,0.6036,0.5571,0.5664,1942850
2015-01-21,0.5664,0.6036,0.5664,0.6036,3360345
2015-01-22,0.5943,0.5943,0.5664,0.5757,970896
2015-01-23,0.5664,0.5757,0.5571,0.5757,899644
2015-01-26,0.5757,0.585,0.5386,0.5386,2383958
2015-01-27,0.5107,0.5386,0.455,0.48286,4949417
2015-01-28,0.47357,0.49214,0.43643,0.49214,750190
2015-01-29,0.49214,0.5293,0.49214,0.5107,484560
2015-01-30,0.5107,0.52,0.48286,0.49214,360285
2015-02-02,0.5014,0.52,0.46429,0.47357,1130401
2015-02-03,0.48286,0.49214,0.46429,0.47357,1204577
2015-02-04,0.46429,0.47357,0.44571,0.455,1252043
2015-02-05,0.455,0.46429,0.43643,0.46429,667222
2015-02-06,0.47357,0.47357,0.455,0.46429,426988
2015-02-09,0.46429,0.48286,0.455,0.46429,752498
2015-02-10,0.48286,0.5107,0.455,0.46429,2293016
2015-02-11,0.46429,0.47357,0.44571,0.46429,771367
2015-02-12,0.46429,0.46429,0.44571,0.46429,681508
2015-02-13,0.46429,0.47357,0.43643,0.43643,1610801
2015-02-16,0.44571,0.455,0.41786,0.42714,1088321
2015-02-17,0.43643,0.43643,0.41786,0.42714,1135216
2015-02-18,0.42714,0.42714,0.36214,0.37143,2568173
2015-02-19,0.35286,0.36214,0.30643,0.325,5113229
2015-02-20,0.325,0.34357,0.28786,0.29714,3247459
2015-02-23,0.30643,0.35286,0.26929,0.325,8151316
2015-02-24,0.325,0.325,0.29714,0.30643,1851411
2015-02-25,0.29714,0.30643,0.26,0.26929,3515258
2015-02-26,0.27857,0.29714,0.27857,0.29714,1235700
2015-02-27,0.30643,0.30643,0.28786,0.29714,937692
2015-03-02,0.29714,0.29714,0.28786,0.29714,621988
2015-03-03,0.29714,0.30643,0.26929,0.27857,1849227
2015-03-04,0.27857,0.27857,0.24143,0.26,1260104
2015-03-05,0.26,0.26929,0.24143,0.26,1009835
2015-03-06,0.26,0.26929,0.26,0.26,828423
2015-03-09,0.26929,0.28786,0.26,0.28786,521930
2015-03-10,0.28786,0.28786,0.26929,0.27857,330428
2015-03-11,0.27857,0.30643,0.27857,0.28786,1047592
2015-03-12,0.28786,0.29714,0.27857,0.29714,231743
2015-03-13,0.29714,0.30643,0.28786,0.30643,881443
2015-03-16,0.30643,0.31571,0.28786,0.29714,749652
2015-03-17,0.29714,0.29714,0.27857,0.28786,887956
2015-03-18,0.28786,0.30643,0.27857,0.29714,381074
2015-03-19,0.29714,0.29714,0.27857,0.28786,891281
2015-03-20,0.27857,0.28786,0.27857,0.28786,456556
2015-03-23,0.28786,0.29714,0.26929,0.28786,531394
2015-03-24,0.27857,0.28786,0.27857,0.28786,337342
2015-03-25,0.28786,0.28786,0.27857,0.27857,137407
2015-03-26,0.28786,0.28786,0.26929,0.28786,880557
2015-03-27,0.28786,0.28786,0.27857,0.28786,196350
2015-03-30,0.27857,0.36214,0.27857,0.35286,3438641
2015-03-31,0.37143,0.39929,0.30643,0.31571,6532302
2015-04-01,0.29714,0.31571,0.27857,0.28786,3024139
2015-04-02,0.28786,0.30643,0.27857,0.28786,2269232
2015-04-07,0.29714,0.30643,0.28786,0.30643,970566
2015-04-08,0.30643,0.30643,0.27857,0.28786,1555367
2015-04-09,0.28786,0.28786,0.26929,0.27857,751509
2015-04-10,0.27857,0.28786,0.26929,0.27857,1120910
2015-04-13,0.26,0.26929,0.25071,0.26,1365432
2015-04-14,0.26,0.26929,0.25071,0.26929,747429
2015-04-15,0.26,0.27857,0.26,0.26929,533314
2015-04-16,0.26929,0.26929,0.24143,0.25071,1039063
2015-04-17,0.25071,0.26,0.25071,0.25071,854892
2015-04-20,0.25071,0.26,0.24143,0.26,672186
2015-04-21,0.28,0.28,0.26,0.27,2577543
2015-04-22,0.27,0.28,0.26,0.26,1874758
2015-04-23,0.26,0.29,0.26,0.29,1767502
2015-04-24,0.29,0.31,0.29,0.3,1142876
2015-04-27,0.3,0.3,0.29,0.3,420131
2015-04-28,0.3,0.3,0.29,0.29,540621
2015-04-29,0.29,0.31,0.29,0.31,1336963
2015-04-30,0.31,0.31,0.27,0.28,2490730
2015-05-04,0.28,0.29,0.27,0.28,244152
2015-05-05,0.27,0.29,0.27,0.29,252383
2015-05-06,0.28,0.28,0.26,0.27,357445
2015-05-07,0.27,0.28,0.27,0.28,105070
2015-05-08,0.27,0.27,0.25,0.27,212340
2015-05-11,0.27,0.27,0.24,0.25,558697
2015-05-12,0.25,0.25,0.24,0.24,345344
2015-05-13,0.24,0.27,0.24,0.26,1299252
2015-05-14,0.26,0.26,0.24,0.25,283254
2015-05-15,0.25,0.25,0.24,0.24,255123
2015-05-18,0.24,0.25,0.24,0.25,296958
2015-05-19,0.24,0.25,0.23,0.24,185298
2015-05-20,0.24,0.24,0.24,0.24,259738
2015-05-21,0.24,0.24,0.23,0.24,142305
2015-05-22,0.23,0.24,0.23,0.23,65073
2015-05-25,0.23,0.24,0.22,0.23,234782
2015-05-26,0.22,0.23,0.22,0.23,128031
2015-05-27,0.23,0.23,0.22,0.22,1196023
2015-05-28,0.22,0.22,0.2,0.21,825247
2015-05-29,0.21,0.22,0.2,0.21,263545
2015-06-01,0.21,0.22,0.19,0.2,892618
2015-06-02,0.2,0.2,0.19,0.2,317534
2015-06-03,0.2,0.2,0.18,0.2,295749
